apellido,nombre,nombre_completo,seleccion,fecha_nacimiento,posicion,url_ficha
Popluhar,Jan,"Popluhar, Jan",Checoslovaquia,12 de agosto de 1935,Defensor,https://www.losmundialesdefutbol.com/jugadores/jan_popluhar.php
Popov,Dmitri,"Popov, Dmitri",Rusia,27 de febrero de 1967,Mediocampista,https://www.losmundialesdefutbol.com/jugadores/dmitri_popov.php
Popov,Georgi,"Popov, Georgi",Bulgaria,14 de julio de 1944,Delantero,https://www.losmundialesdefutbol.com/jugadores/georgi_popov.php
Popovic,Tony,"Popovic, Tony",Australia,4 de julio de 1973,Defensor,https://www.losmundialesdefutbol.com/jugadores/tony_popovic.php
Popovic,Vladimir,"Popovic, Vladimir",Yugoslavia,17 de marzo de 1935,Mediocampista,https://www.losmundialesdefutbol.com/jugadores/vladimir_popovic.php
Porkuyan,Valeriy,"Porkuyan, Valeriy",URSS,4 de octubre de 1944,Delantero,https://www.losmundialesdefutbol.com/jugadores/valeriy_porkuyan.php
Poroso,Augusto,"Poroso, Augusto",Ecuador,13 de abril de 1974,Defensor,https://www.losmundialesdefutbol.com/jugadores/augusto_poroso.php
Porozo,Jackson,"Porozo, Jackson",Ecuador,4 de agosto de 2000,Defensor,https://www.losmundialesdefutbol.com/jugadores/jackson_porozo.php
Porras,Jose,"Porras, Jose",Costa Rica,8 de noviembre de 1970,Arquero,https://www.losmundialesdefutbol.com/jugadores/jose_porras.php
Portillo,Jaime,"Portillo, Jaime",El Salvador,18 de septiembre de 1947,Delantero,https://www.losmundialesdefutbol.com/jugadores/jaime_portillo.php
Portugal,Alfonso,"Portugal, Alfonso",MÃ©xico,21 de enero de 1934,Mediocampista,https://www.losmundialesdefutbol.com/jugadores/alfonso_portugal.php
Posipal,Jupp,"Posipal, Jupp",Alemania Occidental,20 de junio de 1927,Defensor,https://www.losmundialesdefutbol.com/jugadores/jupp_posipal.php
Pospichal,Tomas,"Pospichal, Tomas",Checoslovaquia,26 de junio de 1936,Delantero,https://www.losmundialesdefutbol.com/jugadores/tomas_pospichal.php
Postiga,Helder,HÃ©lder Manuel Marques Postiga,Portugal,2 de agosto de 1982,Delantero,https://www.losmundialesdefutbol.com/jugadores/helder_postiga.php
Pottier,Philippe,"Pottier, Philippe",Suiza,9 de julio de 1938,Delantero,https://www.losmundialesdefutbol.com/jugadores/philippe_pottier.php
Poulsen,Christian,"Poulsen, Christian",Dinamarca,28 de febrero de 1980,Mediocampista,https://www.losmundialesdefutbol.com/jugadores/christian_poulsen.php
Poulsen,Jakob,"Poulsen, Jakob",Dinamarca,7 de julio de 1983,Mediocampista,https://www.losmundialesdefutbol.com/jugadores/jakob_poulsen.php
Poulsen,Simon,"Poulsen, Simon",Dinamarca,7 de abril de 1984,Defensor,https://www.losmundialesdefutbol.com/jugadores/simon_poulsen.php
Pouraliganji,Morteza,Morteza Pouraliganji,IrÃ¡n,19 de abril de 1992,Defensor,https://www.losmundialesdefutbol.com/jugadores/morteza_pouraliganji.php
Povolny,Czeslaw,"Povolny, Czeslaw",Francia,,Defensor,https://www.losmundialesdefutbol.com/jugadores/czeslaw_povolny.php
Powell,Darryl,"Powell, Darryl",Jamaica,15 de noviembre de 1971,Mediocampista,https://www.losmundialesdefutbol.com/jugadores/darryl_powell.php
Poy,Aldo,"Poy, Aldo",Argentina,14 de septiembre de 1945,Delantero,https://www.losmundialesdefutbol.com/jugadores/aldo_poy.php
Pozo,Diego,"Pozo, Diego",Argentina,16 de febrero de 1978,Arquero,https://www.losmundialesdefutbol.com/jugadores/diego_pozo.php
Prado,Eliseo,"Prado, Eliseo",Argentina,17 de septiembre de 1929,Delantero,https://www.losmundialesdefutbol.com/jugadores/eliseo_prado.php
Pranjic,Danijel,"Pranjic, Danijel",Croacia,2 de diciembre de 1981,Defensor,https://www.losmundialesdefutbol.com/jugadores/danijel_pranjic.php
Prassler,Iuliu,"Prassler, Iuliu",Rumania,1 de enero de 1916,Delantero,https://www.losmundialesdefutbol.com/jugadores/iuliu_prassler.php
Prati,Pierino,"Prati, Pierino",Italia,13 de diciembre de 1946,Delantero,https://www.losmundialesdefutbol.com/jugadores/pierino_prati.php
Preciado,Angelo,"Preciado, Angelo",Ecuador,18 de febrero de 1998,Defensor,https://www.losmundialesdefutbol.com/jugadores/angelo_preciado.php
Preciado,Ayrton,"Preciado, Ayrton",Ecuador,17 de julio de 1994,Mediocampista,https://www.losmundialesdefutbol.com/jugadores/ayrton_preciado.php
Preciado,Leider,"Preciado, Leider",Colombia,26 de febrero de 1977,Delantero,https://www.losmundialesdefutbol.com/jugadores/leider_preciado.php
Preda,Stefan,"Preda, Stefan",Rumania,18 de junio de 1970,Arquero,https://www.losmundialesdefutbol.com/jugadores/stefan_preda.php
Pregesbauer,Johann,"Pregesbauer, Johann",Austria,8 de junio de 1958,Defensor,https://www.losmundialesdefutbol.com/jugadores/johann_pregesbauer.php
,Preguinho,Preguinho,Brasil,8 de febrero de 1905,Delantero,https://www.losmundialesdefutbol.com/jugadores/preguinho.php
Preudhomme,Michel,"Preudhomme, Michel",BÃ©lgica,24 de enero de 1959,Arquero,https://www.losmundialesdefutbol.com/jugadores/michel_preudhomme.php
Prieto,Andres,"Prieto, Andres",Chile,19 de diciembre de 1928,Delantero,https://www.losmundialesdefutbol.com/jugadores/andres_prieto.php
Prieto,Ignacio,"Prieto, Ignacio",Chile,23 de septiembre de 1943,Mediocampista,https://www.losmundialesdefutbol.com/jugadores/ignacio_prieto.php
Prieto,Max,"Prieto, Max",MÃ©xico,28 de marzo de 1919,Delantero,https://www.losmundialesdefutbol.com/jugadores/max_prieto.php
PrijoviÄ‡,Aleksandar,Aleksandar PrijoviÄ‡,Serbia,21 de abril de 1990,Delantero,https://www.losmundialesdefutbol.com/jugadores/aleksandar_prijovic.php
Primo,David,"Primo, David",Israel,5 de mayo de 1946,Defensor,https://www.losmundialesdefutbol.com/jugadores/david_primo.php
Prittas,Athanasios,"Prittas, Athanasios",Grecia,9 de enero de 1979,Mediocampista,https://www.losmundialesdefutbol.com/jugadores/athanasios_prittas.php
Probst,Erich,"Probst, Erich",Austria,5 de diciembre de 1927,Delantero,https://www.losmundialesdefutbol.com/jugadores/erich_probst.php
Prochazka,Zdenek,"Prochazka, Zdenek",Checoslovaquia,12 de enero de 1928,Mediocampista,https://www.losmundialesdefutbol.com/jugadores/zdenek_prochazka.php
Prodan,Daniel,"Prodan, Daniel",Rumania,23 de marzo de 1972,Defensor,https://www.losmundialesdefutbol.com/jugadores/daniel_prodan.php
Prohaska,Herbert,"Prohaska, Herbert",Austria,8 de agosto de 1955,Mediocampista,https://www.losmundialesdefutbol.com/jugadores/herbert_prohaska.php
Prosinecki,Robert,"Prosinecki, Robert",Yugoslavia,12 de enero de 1969,Mediocampista,https://www.losmundialesdefutbol.com/jugadores/robert_prosinecki.php
Prosperi,Mario,"Prosperi, Mario",Suiza,4 de agosto de 1945,Arquero,https://www.losmundialesdefutbol.com/jugadores/mario_prosperi.php
Protasov,Oleg,"Protasov, Oleg",URSS,4 de febrero de 1964,Delantero,https://www.losmundialesdefutbol.com/jugadores/oleg_protasov.php
Provan,David,"Provan, David",Escocia,8 de mayo de 1956,Delantero,https://www.losmundialesdefutbol.com/jugadores/david_provan.php
Prso,Dado,"Prso, Dado",Croacia,5 de noviembre de 1974,Delantero,https://www.losmundialesdefutbol.com/jugadores/dado_prso.php
Prunea,Florin,"Prunea, Florin",Rumania,8 de agosto de 1968,Arquero,https://www.losmundialesdefutbol.com/jugadores/florin_prunea.php
Przybys,Kazimierz,"Przybys, Kazimierz",Polonia,11 de julio de 1960,Defensor,https://www.losmundialesdefutbol.com/jugadores/kazimierz_przybys.php
Puc,Antonin,"Puc, Antonin",Checoslovaquia,16 de mayo de 1907,Delantero,https://www.losmundialesdefutbol.com/jugadores/antonin_puc.php
Puchades,Antonio,"Puchades, Antonio",EspaÃ±a,4 de junio de 1925,Mediocampista,https://www.losmundialesdefutbol.com/jugadores/antonio_puchades.php
Pudar,Ivan,"Pudar, Ivan",Yugoslavia,16 de agosto de 1961,Arquero,https://www.losmundialesdefutbol.com/jugadores/ivan_pudar.php
Puia,Giorgio,"Puia, Giorgio",Italia,8 de marzo de 1938,Defensor,https://www.losmundialesdefutbol.com/jugadores/giorgio_puia.php
Puis,Wilfried,"Puis, Wilfried",BÃ©lgica,18 de febrero de 1943,Delantero,https://www.losmundialesdefutbol.com/jugadores/wilfried_puis.php
Pule,Jabu,"Pule, Jabu",SudÃ¡frica,11 de julio de 1980,Mediocampista,https://www.losmundialesdefutbol.com/jugadores/jabu_pule.php
Pulici,Paolo,"Pulici, Paolo",Italia,27 de abril de 1950,Delantero,https://www.losmundialesdefutbol.com/jugadores/paolo_pulici.php
Pulido,Alan,Alan Pulido Izaguirre,MÃ©xico,8 de marzo de 1991,Delantero,https://www.losmundialesdefutbol.com/jugadores/alan_pulido.php
Pulido,Hector,"Pulido, Hector",MÃ©xico,15 de diciembre de 1942,Mediocampista,https://www.losmundialesdefutbol.com/jugadores/hector_pulido.php
Pulisic,Christian,Christian Mate Pulisic,Estados Unidos,18 de septiembre de 1998,Delantero,https://www.losmundialesdefutbol.com/jugadores/christian_pulisic.php
Pullock,Adalbert,"Pullock, Adalbert",Rumania,6 de abril de 1907,Arquero,https://www.losmundialesdefutbol.com/jugadores/adalbert_pullock.php
Pumpido,Nery,"Pumpido, Nery",Argentina,30 de julio de 1957,Arquero,https://www.losmundialesdefutbol.com/jugadores/nery_pumpido.php
Punt,Piet,"Punt, Piet",Paises Bajos,6 de febrero de 1909,Delantero,https://www.losmundialesdefutbol.com/jugadores/piet_punt.php
Puschnik,Ignaz,"Puschnik, Ignaz",Austria,5 de febrero de 1934,Mediocampista,https://www.losmundialesdefutbol.com/jugadores/ignaz_puschnik.php
Puskas,Ferenc,"Puskas, Ferenc",HungrÃ­a,2 de abril de 1927,Delantero,https://www.losmundialesdefutbol.com/jugadores/ferenc_puskas.php
Puskas,Lajos,"Puskas, Lajos",HungrÃ­a,3 de agosto de 1944,Delantero,https://www.losmundialesdefutbol.com/jugadores/lajos_puskas.php
Pusztai,Laszlo,"Pusztai, Laszlo",HungrÃ­a,1 de marzo de 1946,Delantero,https://www.losmundialesdefutbol.com/jugadores/laszlo_pusztai.php
Putmans,Georges,"Putmans, Georges",BÃ©lgica,29 de mayo de 1914,Mediocampista,https://www.losmundialesdefutbol.com/jugadores/georges_putmans.php
Puyol,Carles,"Puyol, Carles",EspaÃ±a,13 de abril de 1978,Defensor,https://www.losmundialesdefutbol.com/jugadores/carles_puyol.php
Puzach,Anatoli,"Puzach, Anatoli",URSS,3 de junio de 1941,Delantero,https://www.losmundialesdefutbol.com/jugadores/anatoli_puzach.php
Pyatov,Andriy,"Pyatov, Andriy",Ucrania,28 de junio de 1984,Arquero,https://www.losmundialesdefutbol.com/jugadores/andriy_pyatov.php
,Qassim Bassim,Qassim Bassim,Iraq,22 de marzo de 1959,Mediocampista,https://www.losmundialesdefutbol.com/jugadores/qassim_bassim.php
Qi,Hong,"Qi, Hong",China,3 de junio de 1976,Mediocampista,https://www.losmundialesdefutbol.com/jugadores/hong_qi.php
Qu,Bo,"Qu, Bo",China,15 de julio de 1981,Delantero,https://www.losmundialesdefutbol.com/jugadores/bo_qu.php
Quagliarella,Fabio,"Quagliarella, Fabio",Italia,31 de enero de 1983,Delantero,https://www.losmundialesdefutbol.com/jugadores/fabio_quagliarella.php
Quaresma,Ricardo,Ricardo Andrade Quaresma Bernardo,Portugal,26 de septiembre de 1983,Delantero,https://www.losmundialesdefutbol.com/jugadores/ricardo_quaresma.php
Quaye,Daniel,"Quaye, Daniel",Ghana,25 de diciembre de 1980,Defensor,https://www.losmundialesdefutbol.com/jugadores/daniel_quaye.php
Quentin,Rene,"Quentin, Rene",Suiza,5 de agosto de 1943,Delantero,https://www.losmundialesdefutbol.com/jugadores/rene_quentin.php
Quentin,Yvan,"Quentin, Yvan",Suiza,2 de mayo de 1970,Defensor,https://www.losmundialesdefutbol.com/jugadores/yvan_quentin.php
Quesada,Alfredo,"Quesada, Alfredo",PerÃº,22 de septiembre de 1949,Mediocampista,https://www.losmundialesdefutbol.com/jugadores/alfredo_quesada.php
Quesada,Vladimir,"Quesada, Vladimir",Costa Rica,12 de mayo de 1966,Defensor,https://www.losmundialesdefutbol.com/jugadores/vladimir_quesada.php
,Quim,Quim,Portugal,13 de noviembre de 1975,Arquero,https://www.losmundialesdefutbol.com/jugadores/quim.php
Quinche,Roger,"Quinche, Roger",Suiza,22 de julio de 1922,Mediocampista,https://www.losmundialesdefutbol.com/jugadores/roger_quinche.php
,Quincoces I,Quincoces I,EspaÃ±a,17 de julio de 1905,Defensor,https://www.losmundialesdefutbol.com/jugadores/quincoces_i.php
,Quini,Quini,EspaÃ±a,23 de septiembre de 1949,Delantero,https://www.losmundialesdefutbol.com/jugadores/quini.php
Quinn,James,"Quinn, James",Irlanda del Norte,18 de noviembre de 1959,Delantero,https://www.losmundialesdefutbol.com/jugadores/james_quinn.php
Quinn,Niall,"Quinn, Niall",Irlanda,6 de octubre de 1966,Delantero,https://www.losmundialesdefutbol.com/jugadores/niall_quinn.php
Quintana,Julio,"Quintana, Julio",PerÃº,1 de enero de 1904,Mediocampista,https://www.losmundialesdefutbol.com/jugadores/julio_quintana.php
Quintanilla,Jose,"Quintanilla, Jose",El Salvador,29 de octubre de 1947,Mediocampista,https://www.losmundialesdefutbol.com/jugadores/jose_quintanilla.php
Quintano,Alberto,"Quintano, Alberto",Chile,26 de abril de 1946,Defensor,https://www.losmundialesdefutbol.com/jugadores/alberto_quintano.php
Quintero,Juan,Juan Fernando Quintero Paniagua,Colombia,18 de enero de 1993,Mediocampista,https://www.losmundialesdefutbol.com/jugadores/juan_quintero.php
Quinteros,Gustavo,"Quinteros, Gustavo",Bolivia,15 de febrero de 1965,Defensor,https://www.losmundialesdefutbol.com/jugadores/gustavo_quinteros.php
,Quique,Quique,EspaÃ±a,5 de febrero de 1965,Defensor,https://www.losmundialesdefutbol.com/jugadores/quique.php
,Quique Setien,Quique Setien,EspaÃ±a,27 de septiembre de 1958,Delantero,https://www.losmundialesdefutbol.com/jugadores/quique_setien.php
Quirarte,Fernando,"Quirarte, Fernando",MÃ©xico,7 de julio de 1961,Defensor,https://www.losmundialesdefutbol.com/jugadores/fernando_quirarte.php
Quiroga,Ramon,"Quiroga, Ramon",PerÃº,23 de julio de 1950,Arquero,https://www.losmundialesdefutbol.com/jugadores/ramon_quiroga.php
Quitral,Rene,"Quitral, Rene",Chile,,Arquero,https://www.losmundialesdefutbol.com/jugadores/rene_quitral.php
Quixall,Albert,"Quixall, Albert",Inglaterra,9 de agosto de 1933,Delantero,https://www.losmundialesdefutbol.com/jugadores/albert_quixall.php
Qvist,Ole,"Qvist, Ole",Dinamarca,25 de febrero de 1950,Arquero,https://www.losmundialesdefutbol.com/jugadores/ole_qvist.php
Rab,Tibor,"Rab, Tibor",HungrÃ­a,2 de octubre de 1955,Defensor,https://www.losmundialesdefutbol.com/jugadores/tibor_rab.php
Rabiot,Adrien,"Rabiot, Adrien",Francia,3 de abril de 1995,Mediocampista,https://www.losmundialesdefutbol.com/jugadores/adrien_rabiot.php
Rabiu,Mohammed,"Rabiu, Mohammed",Ghana,31 de diciembre de 1989,Mediocampista,https://www.losmundialesdefutbol.com/jugadores/mohammed_rabiu.php
Racic,Uros,"Racic, Uros",Serbia,17 de marzo de 1998,Mediocampista,https://www.losmundialesdefutbol.com/jugadores/uros_racic.php
Racine,Serge,"Racine, Serge",HaitÃ­,9 de octubre de 1951,Mediocampista,https://www.losmundialesdefutbol.com/jugadores/serge_racine.php
Rada,Antonio,"Rada, Antonio",Colombia,13 de junio de 1937,Delantero,https://www.losmundialesdefutbol.com/jugadores/antonio_rada.php
Radakovic,Petar,"Radakovic, Petar",Yugoslavia,2 de febrero de 1937,Mediocampista,https://www.losmundialesdefutbol.com/jugadores/petar_radakovic.php
Radchenko,Dmitri,"Radchenko, Dmitri",Rusia,2 de diciembre de 1970,Delantero,https://www.losmundialesdefutbol.com/jugadores/dmitri_radchenko.php
Radebe,Lucas,"Radebe, Lucas",SudÃ¡frica,12 de abril de 1969,Defensor,https://www.losmundialesdefutbol.com/jugadores/lucas_radebe.php
Radhi,Ahmed,"Radhi, Ahmed",Iraq,21 de marzo de 1964,Delantero,https://www.losmundialesdefutbol.com/jugadores/ahmed_radhi.php
Radice,Luigi,"Radice, Luigi",Italia,15 de enero de 1935,Mediocampista,https://www.losmundialesdefutbol.com/jugadores/luigi_radice.php
Radimec,Libor,"Radimec, Libor",Checoslovaquia,22 de mayo de 1950,Defensor,https://www.losmundialesdefutbol.com/jugadores/libor_radimec.php
Radomski,Arkadiusz,"Radomski, Arkadiusz",Polonia,27 de junio de 1977,Mediocampista,https://www.losmundialesdefutbol.com/jugadores/arkadiusz_radomski.php
RadonjiÄ‡,Nemanja,Nemanja RadonjiÄ‡,Serbia,15 de febrero de 1996,Mediocampista,https://www.losmundialesdefutbol.com/jugadores/nemanja_radonjic.php
Radosavljevic,Aleksandar,"Radosavljevic, Aleksandar",Eslovenia,25 de abril de 1979,Mediocampista,https://www.losmundialesdefutbol.com/jugadores/aleksandar_radosavljevic.php
Radosavljevic,Preki,"Radosavljevic, Preki",Estados Unidos,24 de junio de 1963,Mediocampista,https://www.losmundialesdefutbol.com/jugadores/preki_radosavljevic.php
Radovic,Nikola,"Radovic, Nikola",Yugoslavia,20 de octubre de 1933,Defensor,https://www.losmundialesdefutbol.com/jugadores/nikola_radovic.php
Radovnikovic,Ivo,"Radovnikovic, Ivo",Yugoslavia,,Mediocampista,https://www.losmundialesdefutbol.com/jugadores/ivo_radovnikovic.php
Raducanu,Necula,"Raducanu, Necula",Rumania,10 de mayo de 1946,Arquero,https://www.losmundialesdefutbol.com/jugadores/necula_raducanu.php
Raducioiu,Florin,"Raducioiu, Florin",Rumania,17 de marzo de 1970,Delantero,https://www.losmundialesdefutbol.com/jugadores/florin_raducioiu.php
,Rafael Alexandre Fernandes Ferreira Silva,Rafael Alexandre Fernandes Ferreira Silva,Portugal,17 de mayo de 1993,Mediocampista,https://www.losmundialesdefutbol.com/jugadores/rafa.php
Rafa At,Ismail,"Rafa At, Ismail",Egipto,01 de enero de 1908,Defensor,https://www.losmundialesdefutbol.com/jugadores/ismail_rafa_at.php
,Rafa Paz,Rafa Paz,EspaÃ±a,2 de agosto de 1965,Mediocampista,https://www.losmundialesdefutbol.com/jugadores/rafa_paz.php
Raffinski,Ladislau,"Raffinski, Ladislau",Rumania,23 de abril de 1905,Mediocampista,https://www.losmundialesdefutbol.com/jugadores/ladislau_raffinski.php
Raftl,Rudolf,"Raftl, Rudolf",Austria,7 de febrero de 1911,Arquero,https://www.losmundialesdefutbol.com/jugadores/rudolf_raftl.php
Ragab,Hassan,"Ragab, Hassan",Egipto,01 de enero de 1909,Mediocampista,https://www.losmundialesdefutbol.com/jugadores/hassan_ragab.php
Ragan,Randy,"Ragan, Randy",CanadÃ¡,07 de junio de 1959,Mediocampista,https://www.losmundialesdefutbol.com/jugadores/randy_ragan.php
Ragazzone,Guillermo,"Ragazzone, Guillermo",El Salvador,5 de enero de 1956,Delantero,https://www.losmundialesdefutbol.com/jugadores/guillermo_ragazzone.php
Rahman,Baba,Abdul Rahman Baba,Ghana,2 de julio de 1994,Defensor,https://www.losmundialesdefutbol.com/jugadores/abdul_rahman_baba.php
Rahmani,Bakhtiar,"Rahmani, Bakhtiar",IrÃ¡n,23 de septiembre de 1991,Mediocampista,https://www.losmundialesdefutbol.com/jugadores/bakhtiar_rahmani.php
Rahn,Helmut,"Rahn, Helmut",Alemania Occidental,16 de agosto de 1929,Delantero,https://www.losmundialesdefutbol.com/jugadores/helmut_rahn.php
Rahn,Uwe,"Rahn, Uwe",Alemania Occidental,21 de mayo de 1962,Mediocampista,https://www.losmundialesdefutbol.com/jugadores/uwe_rahn.php
,Rai,Rai,Brasil,15 de mayo de 1965,Mediocampista,https://www.losmundialesdefutbol.com/jugadores/rai.php
Rajkov,Zdravko,"Rajkov, Zdravko",Yugoslavia,5 de diciembre de 1927,Delantero,https://www.losmundialesdefutbol.com/jugadores/zdravko_rajkov.php
RajkoviÄ‡,Predrag,Predrag RajkoviÄ‡,Serbia,31 de octubre de 1995,Arquero,https://www.losmundialesdefutbol.com/jugadores/predrag_rajkovic.php
Rakarov,Kiril,"Rakarov, Kiril",Bulgaria,24 de mayo de 1932,Defensor,https://www.losmundialesdefutbol.com/jugadores/kiril_rakarov.php
Rakitic,Ivan,Ivan RakitiÄ‡,Croacia,10 de marzo de 1988,Mediocampista,https://www.losmundialesdefutbol.com/jugadores/ivan_rakitic.php
Rakosi,Gyula,"Rakosi, Gyula",HungrÃ­a,9 de octubre de 1938,Delantero,https://www.losmundialesdefutbol.com/jugadores/gyula_rakosi.php
Ramallets,Antonio,"Ramallets, Antonio",EspaÃ±a,4 de julio de 1924,Arquero,https://www.losmundialesdefutbol.com/jugadores/antonio_ramallets.php
Ramallo,Luis,"Ramallo, Luis",Bolivia,4 de julio de 1961,Delantero,https://www.losmundialesdefutbol.com/jugadores/luis_ramallo.php
Rame,Ulrich,"Rame, Ulrich",Francia,19 de septiembre de 1972,Arquero,https://www.losmundialesdefutbol.com/jugadores/ulrich_rame.php
Ramelow,Carsten,"Ramelow, Carsten",Alemania,20 de marzo de 1974,Mediocampista,https://www.losmundialesdefutbol.com/jugadores/carsten_ramelow.php
Rami,Adil,Adil Rami,Francia,27 de diciembre de 1985,Defensor,https://www.losmundialesdefutbol.com/jugadores/adil_rami.php
,Ramires,Ramires,Brasil,24 de marzo de 1987,Mediocampista,https://www.losmundialesdefutbol.com/jugadores/ramires.php
